image_id,group,spot_count,mean_intensity,total_intensity,intensity_variance,area_covered_px,area_covered_ratio,density_spots_per_px,density_spots_per_10k_px,spot_area_mean,spot_area_std,spot_area_median,spot_area_q25,spot_area_q75,small_spot_fraction,medium_spot_fraction,large_spot_fraction,class_name,compound,concentration,batch_name
image_12068,DMSO,52,79.33210754394531,5199109.0,2098.6181744278874,17423,0.2658538818359375,0.00079345703125,7.9345703125,287.1634521484375,379.78253173828125,161.25,76.125,332.75,0.1346153846153846,0.23076923076923078,0.6346153846153846,DMSO,DMSO,0.0,Week1_22381
image_12069,DMSO,44,64.67919921875,4238816.0,1454.8694684505463,20356,0.31060791015625,0.00067138671875,6.7138671875,398.8977355957031,362.0807189941406,281.0,108.375,611.25,0.09090909090909091,0.11363636363636363,0.7954545454545454,DMSO,DMSO,0.0,Week1_22381
image_12070,DMSO,51,67.37416076660156,4415433.0,2089.2663300146814,13103,0.1999359130859375,0.0007781982421875,7.781982421875,221.21568298339844,196.98048400878906,137.5,77.25,330.5,0.09803921568627451,0.2549019607843137,0.6470588235294118,DMSO,DMSO,0.0,Week1_22381
image_12071,DMSO,47,65.95832824707031,4322645.0,1741.1818724737968,12498,0.190704345703125,0.0007171630859375,7.171630859375,229.41488647460938,239.1221160888672,121.5,60.5,276.5,0.0425531914893617,0.3404255319148936,0.6170212765957447,DMSO,DMSO,0.0,Week1_22381
image_12072,DMSO,44,72.92225646972656,4779033.0,2032.7383559679147,13092,0.19976806640625,0.00067138671875,6.7138671875,256.1136474609375,289.6715393066406,161.25,83.0,301.625,0.11363636363636363,0.25,0.6363636363636364,DMSO,DMSO,0.0,Week1_22401
image_12073,DMSO,47,78.98342895507812,5176258.0,1718.224304257892,15134,0.230926513671875,0.0007171630859375,7.171630859375,275.96807861328125,326.6393737792969,149.5,75.75,279.5,0.0,0.3404255319148936,0.6595744680851063,DMSO,DMSO,0.0,Week1_22401
image_12074,DMSO,49,78.97885131835938,5175958.0,2046.3133955067024,17479,0.2667083740234375,0.0007476806640625,7.476806640625,308.4591979980469,301.4351806640625,183.5,112.0,391.5,0.0,0.22448979591836735,0.7755102040816326,DMSO,DMSO,0.0,Week1_22401
image_12075,DMSO,61,72.74737548828125,4767572.0,1579.434746529907,19389,0.2958526611328125,0.0009307861328125,9.307861328125,272.172119140625,279.3885803222656,172.0,70.5,403.0,0.11475409836065574,0.22950819672131148,0.6557377049180327,DMSO,DMSO,0.0,Week1_22401
image_12076,DMSO,29,85.02877807617188,5572446.0,2822.4961810996756,10906,0.166412353515625,0.0004425048828125,4.425048828125,328.0689697265625,300.9795227050781,243.5,72.0,512.0,0.13793103448275862,0.13793103448275862,0.7241379310344828,DMSO,DMSO,0.0,Week1_22401
image_12077,DMSO,44,80.9808349609375,5307160.0,1999.5465382188559,14833,0.2263336181640625,0.00067138671875,6.7138671875,288.1704406738281,301.8415832519531,138.0,89.875,431.25,0.045454545454545456,0.25,0.7045454545454546,DMSO,DMSO,0.0,Week1_22401
image_12078,DMSO,40,52.249725341796875,3424238.0,1770.3732451638207,15654,0.238861083984375,0.0006103515625,6.103515625,338.6875,371.149169921875,175.0,82.375,503.375,0.025,0.375,0.6,DMSO,DMSO,0.0,Week1_22401
image_12079,DMSO,37,85.58168029785156,5608681.0,1904.3639948328491,12051,0.1838836669921875,0.0005645751953125,5.645751953125,276.270263671875,397.3050537109375,105.0,62.5,281.0,0.13513513513513514,0.35135135135135137,0.5135135135135135,DMSO,DMSO,0.0,Week1_22401
image_12080,DMSO,47,76.75503540039062,5030218.0,1839.9840597277507,18425,0.2811431884765625,0.0007171630859375,7.171630859375,339.4361572265625,360.3912048339844,226.5,83.25,420.5,0.10638297872340426,0.23404255319148937,0.6595744680851063,DMSO,DMSO,0.0,Week1_22401
image_12081,DMSO,54,73.34745788574219,4806899.0,2142.0089574658778,21636,0.33013916015625,0.000823974609375,8.23974609375,347.97222900390625,325.9832458496094,258.5,110.5,454.375,0.037037037037037035,0.16666666666666666,0.7962962962962963,DMSO,DMSO,0.0,Week1_22401
image_12082,DMSO,42,86.70701599121094,5682431.0,2295.826803803211,15683,0.2393035888671875,0.000640869140625,6.40869140625,321.452392578125,378.7463684082031,201.5,60.5,339.75,0.09523809523809523,0.23809523809523808,0.6666666666666666,DMSO,DMSO,0.0,Week1_22401
image_12083,DMSO,41,60.027923583984375,3933990.0,2240.9809707617387,15458,0.235870361328125,0.0006256103515625,6.256103515625,326.0243835449219,379.7221984863281,184.5,107.5,304.0,0.024390243902439025,0.1951219512195122,0.7804878048780488,DMSO,DMSO,0.0,Week1_22401
image_12084,DMSO,47,72.76779174804688,4768910.0,1806.1739235660061,19948,0.30438232421875,0.0007171630859375,7.171630859375,364.31915283203125,443.16180419921875,138.5,64.75,543.5,0.0851063829787234,0.2978723404255319,0.6170212765957447,DMSO,DMSO,0.0,Week1_22401
image_12085,DMSO,51,76.10752868652344,4987783.0,1715.1198004966136,15439,0.2355804443359375,0.0007781982421875,7.781982421875,258.62744140625,288.0419921875,126.5,79.5,329.75,0.058823529411764705,0.3137254901960784,0.6274509803921569,DMSO,DMSO,0.0,Week1_22401
image_12086,DMSO,40,76.84382629394531,5036037.0,2506.82859134092,14837,0.2263946533203125,0.0006103515625,6.103515625,321.2875061035156,329.3701171875,189.5,106.25,396.375,0.05,0.2,0.75,DMSO,DMSO,0.0,Week1_22401
image_12087,DMSO,59,59.83427429199219,3921299.0,1263.9906776899006,23050,0.351715087890625,0.0009002685546875,9.002685546875,336.677978515625,343.6113586425781,180.0,109.75,477.0,0.06779661016949153,0.1694915254237288,0.7627118644067796,DMSO,DMSO,0.0,Week1_22401
image_12088,DMSO,65,65.24713134765625,4276036.0,1913.5033487044275,25971,0.3962860107421875,0.0009918212890625,9.918212890625,344.3153991699219,397.25726318359375,172.5,112.5,356.0,0.1076923076923077,0.1076923076923077,0.7846153846153846,DMSO,DMSO,0.0,Week1_22401
image_12089,DMSO,56,65.93815612792969,4321323.0,1908.6273551450577,17342,0.264617919921875,0.0008544921875,8.544921875,266.28570556640625,263.30780029296875,173.0,75.25,331.0,0.10714285714285714,0.21428571428571427,0.6785714285714286,DMSO,DMSO,0.0,Week1_22401
image_12090,DMSO,47,64.87193298339844,4251447.0,2017.071535240626,15782,0.240814208984375,0.0007171630859375,7.171630859375,289.82977294921875,382.8740234375,174.5,75.0,250.0,0.0851063829787234,0.23404255319148937,0.6808510638297872,DMSO,DMSO,0.0,Week1_22401
image_12091,DMSO,55,77.92999267578125,5107220.0,2150.3239563964307,17220,0.26275634765625,0.0008392333984375,8.392333984375,269.02728271484375,294.1029052734375,171.0,86.0,314.25,0.09090909090909091,0.2545454545454545,0.6545454545454545,DMSO,DMSO,0.0,Week1_22401
image_12092,DMSO,41,60.954620361328125,3994722.0,2240.083359389566,12998,0.198333740234375,0.0006256103515625,6.256103515625,273.8902587890625,251.51036071777344,180.5,104.5,428.5,0.04878048780487805,0.17073170731707318,0.7804878048780488,DMSO,DMSO,0.0,Week1_22401
image_12093,DMSO,65,68.03903198242188,4459006.0,1436.7257714262232,17883,0.2728729248046875,0.0009918212890625,9.918212890625,235.46923828125,261.8701477050781,153.0,94.5,307.5,0.07692307692307693,0.2,0.7230769230769231,DMSO,DMSO,0.0,Week1_22401
image_12094,DMSO,63,52.65306091308594,3450671.0,2103.790170989698,20741,0.3164825439453125,0.0009613037109375,9.613037109375,284.75396728515625,343.4655456542969,188.0,92.5,294.75,0.07936507936507936,0.20634920634920634,0.7142857142857143,DMSO,DMSO,0.0,Week1_22401
image_12095,DMSO,47,68.99774169921875,4521836.0,1729.0288034938276,15283,0.2332000732421875,0.0007171630859375,7.171630859375,278.31915283203125,326.71270751953125,139.0,74.25,344.75,0.0425531914893617,0.3404255319148936,0.6170212765957447,DMSO,DMSO,0.0,Week1_22401
image_12096,DMSO,37,50.7322998046875,3324792.0,1948.8309550136328,13363,0.2039031982421875,0.0005645751953125,5.645751953125,314.43243408203125,354.1397399902344,213.0,85.5,307.5,0.05405405405405406,0.24324324324324326,0.7027027027027027,DMSO,DMSO,0.0,Week2_24121
image_12097,DMSO,25,52.74717712402344,3456839.0,2736.167297024047,8300,0.12664794921875,0.0003814697265625,3.814697265625,283.82000732421875,270.56201171875,163.5,100.5,399.5,0.08,0.16,0.76,DMSO,DMSO,0.0,Week2_24121
image_12098,DMSO,27,57.46539306640625,3766052.0,2278.699394401163,11539,0.1760711669921875,0.0004119873046875,4.119873046875,373.7407531738281,387.08831787109375,217.5,78.25,525.75,0.07407407407407407,0.18518518518518517,0.7407407407407407,DMSO,DMSO,0.0,Week2_24121
image_12099,DMSO,30,54.94367980957031,3600789.0,2211.459703402361,7041,0.1074371337890625,0.000457763671875,4.57763671875,202.35000610351562,251.1523895263672,133.75,95.125,208.875,0.13333333333333333,0.13333333333333333,0.7333333333333333,DMSO,DMSO,0.0,Week2_24121
image_12100,DMSO,33,82.27082824707031,5391701.0,2702.077546225628,11510,0.175628662109375,0.0005035400390625,5.035400390625,300.4090881347656,342.0277099609375,140.5,72.5,301.5,0.030303030303030304,0.36363636363636365,0.6060606060606061,DMSO,DMSO,0.0,Week2_24121
image_12101,DMSO,27,60.71449279785156,3978985.0,2707.5327587088104,12351,0.1884613037109375,0.0004119873046875,4.119873046875,402.6851806640625,406.158935546875,234.0,89.75,611.75,0.14814814814814814,0.14814814814814814,0.7037037037037037,DMSO,DMSO,0.0,Week2_24121
image_12102,DMSO,31,50.930877685546875,3337806.0,2268.2661571642384,13303,0.2029876708984375,0.0004730224609375,4.730224609375,377.2903137207031,398.9878845214844,245.5,118.25,477.5,0.03225806451612903,0.16129032258064516,0.8064516129032258,DMSO,DMSO,0.0,Week2_24121
image_12103,DMSO,20,44.5421142578125,2919112.0,2119.2434351295233,5671,0.0865325927734375,0.00030517578125,3.0517578125,245.0500030517578,200.2938995361328,174.75,128.875,285.125,0.05,0.1,0.85,DMSO,DMSO,0.0,Week2_24121
image_12104,DMSO,20,62.1529541015625,4073256.0,2570.1744505017996,5779,0.0881805419921875,0.00030517578125,3.0517578125,245.4499969482422,275.4881896972656,121.5,66.0,300.0,0.15,0.35,0.5,DMSO,DMSO,0.0,Week2_24121
image_12105,DMSO,34,48.34889221191406,3168593.0,1536.2658932430204,12003,0.1831512451171875,0.000518798828125,5.18798828125,305.54412841796875,301.7299499511719,155.75,73.5,558.875,0.058823529411764705,0.2647058823529412,0.6764705882352942,DMSO,DMSO,0.0,Week2_24121
image_12106,DMSO,33,61.970123291015625,4061274.0,4533.024101278745,9553,0.1457672119140625,0.0005035400390625,5.035400390625,252.40908813476562,308.52886962890625,212.5,41.0,291.5,0.21212121212121213,0.12121212121212122,0.6666666666666666,DMSO,DMSO,0.0,Week2_24121
image_12107,DMSO,25,55.21208190917969,3618379.0,2294.9468578116503,8935,0.1363372802734375,0.0003814697265625,3.814697265625,314.3800048828125,348.1243591308594,200.5,95.0,344.0,0.12,0.2,0.68,DMSO,DMSO,0.0,Week2_24121
image_12108,DMSO,31,57.347808837890625,3758346.0,2819.6811530357227,11145,0.1700592041015625,0.0004730224609375,4.730224609375,314.56451416015625,283.88348388671875,205.5,137.0,439.25,0.03225806451612903,0.0967741935483871,0.8709677419354839,DMSO,DMSO,0.0,Week2_24121
image_12109,DMSO,38,54.58795166015625,3577476.0,2592.2053992711008,9215,0.1406097412109375,0.000579833984375,5.79833984375,207.2236785888672,260.09130859375,118.5,70.25,248.25,0.10526315789473684,0.2894736842105263,0.6052631578947368,DMSO,DMSO,0.0,Week2_24121
image_12110,DMSO,28,70.13737487792969,4596523.0,2433.2070955501404,10151,0.1548919677734375,0.00042724609375,4.2724609375,316.3928527832031,326.0065002441406,179.5,73.375,492.5,0.07142857142857142,0.25,0.6785714285714286,DMSO,DMSO,0.0,Week2_24121
image_12111,DMSO,23,46.41825866699219,3042067.0,2025.5599992626812,9865,0.1505279541015625,0.0003509521484375,3.509521484375,380.0652160644531,338.0854187011719,263.0,173.5,560.0,0.043478260869565216,0.08695652173913043,0.8695652173913043,DMSO,DMSO,0.0,Week2_24121
image_10104,Microtubule destabilizers,58,64.54006958007812,4229698.0,1617.5812496533617,16669,0.2543487548828125,0.000885009765625,8.85009765625,245.29310607910156,217.37210083007812,204.75,75.5,332.375,0.1206896551724138,0.2413793103448276,0.6379310344827587,Microtubule destabilizers,colchicine,0.03,Week1_22361
image_10105,Microtubule destabilizers,44,62.911834716796875,4122990.0,1830.1902554472908,14898,0.227325439453125,0.00067138671875,6.7138671875,291.0454406738281,275.5771789550781,173.25,110.0,401.75,0.045454545454545456,0.18181818181818182,0.7727272727272727,Microtubule destabilizers,colchicine,0.03,Week1_22361
image_10106,Microtubule destabilizers,60,63.42771911621094,4156799.0,1916.3838440773543,19255,0.2938079833984375,0.00091552734375,9.1552734375,273.9416809082031,307.4700622558594,140.5,77.0,302.625,0.08333333333333333,0.21666666666666667,0.7,Microtubule destabilizers,colchicine,0.03,Week1_22361
image_10107,Microtubule destabilizers,43,67.58421325683594,4429199.0,2096.48921550042,13311,0.2031097412109375,0.0006561279296875,6.561279296875,266.61627197265625,264.0528869628906,160.0,68.25,360.75,0.06976744186046512,0.23255813953488372,0.6976744186046512,Microtubule destabilizers,colchicine,0.03,Week1_22361
image_10108,Microtubule destabilizers,49,77.46495056152344,5076743.0,2196.09630571655,22850,0.348663330078125,0.0007476806640625,7.476806640625,402.9795837402344,439.83782958984375,203.5,98.5,610.5,0.02040816326530612,0.2653061224489796,0.7142857142857143,Microtubule destabilizers,colchicine,0.03,Week1_22381
image_10109,Microtubule destabilizers,60,81.44082641601562,5337306.0,2014.0542072271928,19260,0.29388427734375,0.00091552734375,9.1552734375,275.67498779296875,361.9203796386719,111.5,65.5,331.5,0.06666666666666667,0.38333333333333336,0.55,Microtubule destabilizers,colchicine,0.03,Week1_22381
image_10110,Microtubule destabilizers,39,59.120697021484375,3874534.0,2857.0207715844736,15066,0.229888916015625,0.0005950927734375,5.950927734375,336.3333435058594,400.53533935546875,183.5,86.5,390.5,0.07692307692307693,0.23076923076923078,0.6923076923076923,Microtubule destabilizers,colchicine,0.03,Week1_22381
image_10111,Microtubule destabilizers,50,43.7109375,2864640.0,2132.106170654297,18714,0.285552978515625,0.000762939453125,7.62939453125,323.989990234375,314.0955810546875,243.75,125.75,398.125,0.1,0.08,0.82,Microtubule destabilizers,colchicine,0.03,Week1_22381
image_10112,Microtubule destabilizers,47,70.97608947753906,4651489.0,1562.1332631257828,16527,0.2521820068359375,0.0007171630859375,7.171630859375,300.4468078613281,415.9810485839844,118.0,41.5,351.75,0.0851063829787234,0.3829787234042553,0.5319148936170213,Microtubule destabilizers,colchicine,0.03,Week1_22401
image_10113,Microtubule destabilizers,60,66.40980529785156,4352233.0,949.1694161852356,19558,0.298431396484375,0.00091552734375,9.1552734375,276.9750061035156,393.0289306640625,93.25,42.75,324.625,0.06666666666666667,0.5,0.43333333333333335,Microtubule destabilizers,colchicine,0.03,Week1_22401
image_10114,Microtubule destabilizers,42,37.17744445800781,2436461.0,1854.0443343871739,16282,0.248443603515625,0.000640869140625,6.40869140625,337.1428527832031,261.3175048828125,226.5,131.0,544.5,0.047619047619047616,0.11904761904761904,0.8333333333333334,Microtubule destabilizers,colchicine,0.03,Week1_22401
image_10115,Microtubule destabilizers,58,71.59953308105469,4692347.0,1443.9170646013226,20430,0.311737060546875,0.000885009765625,8.85009765625,303.50860595703125,352.6842346191406,184.0,75.125,423.625,0.08620689655172414,0.3275862068965517,0.5862068965517241,Microtubule destabilizers,colchicine,0.03,Week1_22401
image_10116,Microtubule destabilizers,33,35.41539001464844,2320983.0,2367.344434167957,10433,0.1591949462890625,0.0005035400390625,5.035400390625,278.0303039550781,277.00885009765625,186.0,81.5,367.5,0.12121212121212122,0.24242424242424243,0.6363636363636364,Microtubule destabilizers,demecolcine,0.3,Week3_25681
image_10117,Microtubule destabilizers,31,31.049468994140625,2034858.0,2047.8719424670562,14776,0.2254638671875,0.0004730224609375,4.730224609375,421.8387145996094,363.7852478027344,333.5,93.0,703.75,0.12903225806451613,0.12903225806451613,0.7419354838709677,Microtubule destabilizers,demecolcine,0.3,Week3_25681
image_10118,Microtubule destabilizers,22,18.941665649414062,1241361.0,1288.5462949795183,9443,0.1440887451171875,0.000335693359375,3.35693359375,384.0,383.5486755371094,276.25,155.25,422.875,0.045454545454545456,0.0,0.9545454545454546,Microtubule destabilizers,demecolcine,0.3,Week3_25681
image_10119,Microtubule destabilizers,34,31.589141845703125,2070226.0,2228.459186299704,10510,0.160369873046875,0.000518798828125,5.18798828125,270.9705810546875,298.3785095214844,129.25,58.125,434.375,0.11764705882352941,0.29411764705882354,0.5882352941176471,Microtubule destabilizers,demecolcine,0.3,Week3_25681
image_10128,Microtubule destabilizers,38,30.625030517578125,2007042.0,2212.4939498892054,14459,0.2206268310546875,0.000579833984375,5.79833984375,333.1842041015625,250.0782928466797,245.5,156.25,481.875,0.0,0.07894736842105263,0.9210526315789473,Microtubule destabilizers,demecolcine,1.0,Week3_25681
image_10129,Microtubule destabilizers,30,26.5740966796875,1741560.0,2069.4831266254187,11662,0.177947998046875,0.000457763671875,4.57763671875,344.6499938964844,358.2008361816406,250.5,97.375,381.375,0.1,0.16666666666666666,0.7333333333333333,Microtubule destabilizers,demecolcine,1.0,Week3_25681
image_10130,Microtubule destabilizers,23,27.209747314453125,1783218.0,1908.2906618257985,9689,0.1478424072265625,0.0003509521484375,3.509521484375,373.9565124511719,386.7916564941406,205.0,127.5,511.75,0.043478260869565216,0.17391304347826086,0.782608695652174,Microtubule destabilizers,demecolcine,1.0,Week3_25681
image_10131,Microtubule destabilizers,25,24.015289306640625,1573866.0,1784.4355877703056,11351,0.1732025146484375,0.0003814697265625,3.814697265625,402.9599914550781,389.82452392578125,259.5,102.5,727.0,0.04,0.2,0.76,Microtubule destabilizers,demecolcine,1.0,Week3_25681
image_10140,Microtubule destabilizers,30,30.956954956054688,2028795.0,2179.51949417009,11725,0.1789093017578125,0.000457763671875,4.57763671875,347.3333435058594,339.80914306640625,224.75,60.125,540.125,0.06666666666666667,0.23333333333333334,0.7,Microtubule destabilizers,demecolcine,3.0,Week3_25681
image_10141,Microtubule destabilizers,26,23.103500366210938,1514111.0,1779.6756737825926,7725,0.1178741455078125,0.000396728515625,3.96728515625,260.5961608886719,175.0709228515625,237.25,142.75,363.875,0.07692307692307693,0.15384615384615385,0.7692307692307693,Microtubule destabilizers,demecolcine,3.0,Week3_25681
image_10142,Microtubule destabilizers,24,20.879104614257812,1368333.0,1685.565630277386,9112,0.1390380859375,0.0003662109375,3.662109375,335.8333435058594,288.00885009765625,272.5,97.125,446.125,0.041666666666666664,0.20833333333333334,0.75,Microtubule destabilizers,demecolcine,3.0,Week3_25681
image_10143,Microtubule destabilizers,40,31.489120483398438,2063671.0,2139.2152747025248,14775,0.2254486083984375,0.0006103515625,6.103515625,326.4125061035156,299.1288146972656,257.0,129.5,369.5,0.05,0.15,0.8,Microtubule destabilizers,demecolcine,3.0,Week3_25681
image_10152,Microtubule destabilizers,24,25.981643676757812,1702733.0,1682.8064409994986,11134,0.169891357421875,0.0003662109375,3.662109375,411.1875,412.1063537597656,262.5,144.875,489.125,0.08333333333333333,0.08333333333333333,0.8333333333333334,Microtubule destabilizers,demecolcine,10.0,Week3_25681
image_10153,Microtubule destabilizers,34,29.274093627929688,1918507.0,1870.901114748558,13832,0.2110595703125,0.000518798828125,5.18798828125,355.2794189453125,297.658203125,263.5,134.875,467.25,0.08823529411764706,0.058823529411764705,0.8529411764705882,Microtubule destabilizers,demecolcine,10.0,Week3_25681
